track_id,artist,track,album_id,imgUrl
4vpeKl0vMGdAXpZiQB2Dtd,Jefferson Airplane,White Rabbit,6lPb7Eoon6QPbscWbMsk6a,https://i.scdn.co/image/ab67616d000048512dac7a01676ddb36c1d0ec05
2BGNomqCxEDcXyxf8bg27k,The Byrds,Eight Miles High,3dfPMayEO2G87wzXPMEvmb,https://i.scdn.co/image/ab67616d000048513f07e7daf8ef639ec8263b19
2EB1aFLWC4uIfld5Z3Yj1z,Grateful Dead,Sugar Magnolia - 2013 Remaster,2UDDZVesmQwA4aYfa55diS,https://i.scdn.co/image/ab67616d00004851fd3f66a9ce4371f7ffa0346f
5WVF1Ftv5oxspRac9km99R,Grateful Dead,Alabama Getaway - 2013 Remaster,6x3mttp1a5pLHj8rDDSEbT,https://i.scdn.co/image/ab67616d00004851dd5ce8d59ef803b79aa3740e
2gdTkM0hL9KQipAx6aUT6L,Grateful Dead,Terrapin Station Medley - 2014 Remaster,0WVDqz6ty88sjpbfvMqF98,https://i.scdn.co/image/ab67616d000048510996318f9c63869e92f2a750
5TRGOgjhL9lwBCHnlXa0tH,CAN,I'm so Green,5rZ0rFsFBgi7bY446rR8ox,https://i.scdn.co/image/ab67616d00004851f1eb13c30add693c7157f78a
5XTdMVT5i5qcfyTXWxhxVZ,Jim Morrison,Ghost Song,7qj6lZyChZxDGAqzTArHHQ,https://i.scdn.co/image/ab67616d00004851661df6aa776da029b6802c0e
61urVkiNIPWCZWLeQ3hFGr,CAN,Dizzy Dizzy,3fEBf5vX56CYwSFlwT9HT7,https://i.scdn.co/image/ab67616d0000485131396ea1e604f8e1ab453299
1nhGHV6oKcV5QjoXdLp7Rb,Dissidenten,Shadows Go Arab,3Vl1cnMHIBciZDPwmfZAk5,https://i.scdn.co/image/ab67616d00004851ed413e8b3cc7e41ec3ddffb4
4Xe1ehOyfz3PMpDKkzrZ5X,Dissidenten,Broken Moon (30 Trillion & Mix),4reOSuEGgezThUW5w5uzPR,https://i.scdn.co/image/ab67616d00004851196d56f3f000aa5d5dfcd0a0
5GcKcEaMOViIyiWhL4Fe1J,Dissidenten,Shake the Sheikh,0aAfFqBB1IseMDXBHWkT20,https://i.scdn.co/image/ab67616d00004851b467d1f67c4b8dd439289602
7MRyJPksH3G2cXHN8UKYzP,Tom Petty and the Heartbreakers,American Girl,6TLTd0P2CUI0Q29AQ1LyFi,https://i.scdn.co/image/ab67616d000048517e42a53ea7f2ad4f36ab23a5
3MODES4TNtygekLl146Dxd,Led Zeppelin,Ramble On - 1990 Remaster,70lQYZtypdCALtFVlQAcvx,https://i.scdn.co/image/ab67616d00004851fc4f17340773c6c3579fea0d
4vdgmV1Z2SxdrfT2bjJip6,Talking Heads,Radio Head - 2005 Remaster,4LiLg6t10oOw8csXA1CQ0Y,https://i.scdn.co/image/ab67616d000048513b41840563e4b7823db5c306
1qRbIDeJnmfnglzlJI8kOK,Talking Heads,What a Day That Was - Live; Edit,4FR8Z6TvIsC56NLyNomNRE,https://i.scdn.co/image/ab67616d000048514436f2e7c93002ad0eb9716a
5KRtiPYvYDqE8MysJmDOut,Talking Heads,The Good Thing - 2005 Remaster,01RJdKvXyz515O37itqMIJ,https://i.scdn.co/image/ab67616d00004851b7307213fae24e3fbcbe46aa
7jYXoudEWfERVDFZHM8Nfw,Free,Songs Of Yesterday,2yZXtlCUGjaOYBGc9qqeay,https://i.scdn.co/image/ab67616d00004851640df56fe46cd51896a00810
3QHeOALQbMukSiCWQrP2b0,Miles Davis Quintet,Easy Living,6QNUsyQxf8merg8Sv696aI,https://i.scdn.co/image/ab67616d00004851694e9db0a8c0076951f16289
0y66IJhDRZFaPXb3jDGAKb,Sun Ra,"Take the 'A' Train - Solo Piano, 1977",7ltP9Xs5kp49jCxeTuCqbG,https://i.scdn.co/image/ab67616d00004851a866bf8115d970f712689b9f
3SMBkwzUjtKuNHTJFuIdec,Vangelis,The Tao Of Love,6YrHsp2x5GRxEZJXwDwXGz,https://i.scdn.co/image/ab67616d000048515384bf347b55764c7876d235
7ilBHhMSE7XYvDf2gLx1NP,CAN,Thief,6UMKSuf44yHiRGgkMqqa52,https://i.scdn.co/image/ab67616d00004851d653399b11a72ca4afd90c0b
4Wrc3Jz4POj0ibPj5iuq0r,The First Edition,Just Dropped In (To See What Condition My Condition Was In),6LZ7MMxdYNUA56kBnqQ6h6,https://i.scdn.co/image/ab67616d0000485191a87b5bd84eecfd0eddb1ed
042v1NacbKJzCyi6nBme7T,Buffalo Springfield,Mr. Soul,7hez8jibf36E66GHpFkWz7,https://i.scdn.co/image/ab67616d0000485108332e0b0aba8467f891d76f
1SDiiE3v2z89VxC3aVRKHQ,Led Zeppelin,Since I've Been Loving You - Remaster,6P5QHz4XtxOmS5EuiGIPut,https://i.scdn.co/image/ab67616d0000485190a50cfe99a4c19ff3cbfbdb
1jDit1o3MxkQxFDVNdYX9v,Talking Heads,Moon Rocks - 2005 Remaster,4sLCQxMRfn3gAHrBNZtbTH,https://i.scdn.co/image/ab67616d00004851e35e2e2a4bfa8a30a78fc532
3GKBhj2gVIruNyyqSWK9gq,Hamid Baroudi,Song for Boudiaf,0Y0bEGAD1vkKyeRj2S4tIP,https://i.scdn.co/image/ab67616d00004851b45411014766de87c08aa739
0yhwdmbgkKdE1plV8xWdrd,Talking Heads,Crosseyed and Painless - 2005 Remaster,3AQgdwMNCiN7awXch5fAaG,https://i.scdn.co/image/ab67616d00004851e56fa8c916dc6ce419dcf557
6jvNnYLscndCf0fPJB1pms,Talking Heads,The Big Country - 2005 Remaster,01RJdKvXyz515O37itqMIJ,https://i.scdn.co/image/ab67616d00004851b7307213fae24e3fbcbe46aa
1qkp9OvCk8FjeDdEd2bKQ6,Vangelis,Alpha,7M2EhhKnJYcmluPNzmB35N,https://i.scdn.co/image/ab67616d00004851c867681ddaff9580f6d2b81b
7CZiDzGVjUssMSOXrDNYHL,The Beatles,Ticket To Ride - Remastered 2009,0PT5m6hwPRrpBwIHVnvbFX,https://i.scdn.co/image/ab67616d00004851e3e3b64cea45265469d4cafa
0ESIjVxnDnCDaTPo6sStHm,The Beatles,Till There Was You - Remastered 2009,1aYdiJk6XKeHWGO3FzHHTr,https://i.scdn.co/image/ab67616d00004851608a63ad5b18e99da94a3f73
3KfbEIOC7YIv90FIfNSZpo,The Beatles,In My Life - Remastered 2009,50o7kf2wLwVmOTVYJOTplm,https://i.scdn.co/image/ab67616d00004851ed801e58a9ababdea6ac7ce4
2B4Y9u4ERAFiMo13XPJyGP,The Beatles,"Here, There And Everywhere - Remastered 2009",3PRoXYsngSwjEQWR5PsHWR,https://i.scdn.co/image/ab67616d0000485128b8b9b46428896e6491e97a
52dm9op3rbfAkc1LGXgipW,The Rolling Stones,Wild Horses - 2009 Mix,29m6DinzdaD0OPqWKGyMdz,https://i.scdn.co/image/ab67616d00004851a1d9c9969f2a7ed27e449a3c
3Is1ugfPG3hdFWTq15nNBV,The Rolling Stones,Love Is Strong - Remastered 2009,3oyjbpNQs5Qm5DNVJW4AlV,https://i.scdn.co/image/ab67616d000048516ae46a4f011bf6a249d6582f
1GOdYykgw2W0OcjPANvwgE,The Rolling Stones,Jumpin' Jack Flash,2WvMWgLvHvBHT2IknyXiMi,https://i.scdn.co/image/ab67616d00004851fbf1cc20744dc138f1bfb9bc
6lFZbCc7pn6Lme1NP7qQqQ,The Rolling Stones,You Can't Always Get What You Want,4l4u9e9jSbotSXNjYfOugy,https://i.scdn.co/image/ab67616d000048512af30c881bb23cfb82a8cf99
7Cwhlma0JgRVhDHR5CftD5,The Rolling Stones,She's A Rainbow,2WvMWgLvHvBHT2IknyXiMi,https://i.scdn.co/image/ab67616d00004851fbf1cc20744dc138f1bfb9bc
5mOdkfoEBbNSKmaGnyq9bC,The Rolling Stones,Mother's Little Helper,1IeXdR2ptc5Jhxmko89CgE,https://i.scdn.co/image/ab67616d00004851196ddacc8968e22242285745
4tXr9v3K7nWW1aebWqR1B7,The Rolling Stones,Anybody Seen My Baby? - Remastered 2009,6lbQFxYqubkf4GbEtXARE7,https://i.scdn.co/image/ab67616d000048513d26c9756e724d9b5e0b20d1
34OzAaQeAWlFnZBSyUAtRh,The Rolling Stones,Loving Cup,1D0PTM0bg7skufClSUOxTP,https://i.scdn.co/image/ab67616d00004851ad5b5ed2169d072a44e98a31
1GcVa4jFySlun4jLSuMhiq,The Rolling Stones,Angie - Remastered 2009,6iVOz2hudE6dv5Yrcsw2c9,https://i.scdn.co/image/ab67616d00004851fa3c4374e2cdd3cc1636c79b
1HK0gVdcEwTUaJzCTNhjA3,B.B. King,Paying The Cost To Be The Boss,3fIftPnF4eb7gkg2lFS1TV,https://i.scdn.co/image/ab67616d000048510cb9e4d49412fce4ae730004
74mpiRPDd2rFeBR1Yl60I3,The Rolling Stones,Ventilator Blues,5U4dnRZsfW8NmwBBkELFPh,https://i.scdn.co/image/ab67616d00004851ba42bfcfeed19018b1f8cab8
3oJtUnnt5uYPtzulIbLw3D,The Rolling Stones,Dead Flowers - 2009 Mix,29m6DinzdaD0OPqWKGyMdz,https://i.scdn.co/image/ab67616d00004851a1d9c9969f2a7ed27e449a3c
1FRP8d6l2jm3DS5f78ZrhK,The Rolling Stones,Route 66,0bJMFJ2XQwpO5nKTrYdUtX,https://i.scdn.co/image/ab67616d00004851e5bd9c16543752620815ebdc
7EXgO1bRnEArE58rtrgMWB,The Rolling Stones,Street Fighting Man - 50th Anniversary Edition,6OHri5qNxwCdVSdyCslspd,https://i.scdn.co/image/ab67616d0000485144934a06d21864415376f5f2
3hJLKtTpgct9Y9wKww0BiR,The Rolling Stones,Miss You - Remastered,1Jv2AqzhgsduUik2p4k3cS,https://i.scdn.co/image/ab67616d0000485105c7aec05eabf142cc33b936
1QLr0zOu6fv5hLEHOwdr21,The Rolling Stones,Let's Spend The Night Together,36BIYdP4WtviD9Ngqc4SK5,https://i.scdn.co/image/ab67616d000048518260863a56134f1516913d7f
71mfxBwn2gz0XiSdV7NL8P,The Rolling Stones,Tumbling Dice - 2009 Mix,2WvMWgLvHvBHT2IknyXiMi,https://i.scdn.co/image/ab67616d00004851fbf1cc20744dc138f1bfb9bc
0f7VY69zhtS20Xm5PVYCm5,The Rolling Stones,Doo Doo Doo Doo Doo (Heartbreaker),6iVOz2hudE6dv5Yrcsw2c9,https://i.scdn.co/image/ab67616d00004851fa3c4374e2cdd3cc1636c79b
7HKez549fwJQDzx3zLjHKC,The Rolling Stones,Start Me Up - Remastered 2009,15XNBzVWARPMlu0sEbfBjJ,https://i.scdn.co/image/ab67616d0000485108fc42e575043a753f60d675
4hupcimlg3UBbW1kAQ6vrT,The Rolling Stones,Ruby Tuesday,36BIYdP4WtviD9Ngqc4SK5,https://i.scdn.co/image/ab67616d000048518260863a56134f1516913d7f
06FcMPcosZg13x2QODDDK6,The Rolling Stones,Let It Bleed,4l4u9e9jSbotSXNjYfOugy,https://i.scdn.co/image/ab67616d000048512af30c881bb23cfb82a8cf99
4Wd9pEtEnZNDjgiswGOpJb,The Rolling Stones,Waiting On A Friend - Remastered 2009,15XNBzVWARPMlu0sEbfBjJ,https://i.scdn.co/image/ab67616d0000485108fc42e575043a753f60d675
1hJrWWK74fKL7eeV3CFOvF,The Rolling Stones,Sweet Virginia,5U4dnRZsfW8NmwBBkELFPh,https://i.scdn.co/image/ab67616d00004851ba42bfcfeed19018b1f8cab8
1iii3DosaivkmvUDmhZhCP,The Rolling Stones,Shine A Light,5U4dnRZsfW8NmwBBkELFPh,https://i.scdn.co/image/ab67616d00004851ba42bfcfeed19018b1f8cab8
6QewNVIDKdSl8Y3ycuHIei,Pearl Jam,Even Flow,5B4PYA7wNN4WdEXdIJu58a,https://i.scdn.co/image/ab67616d00004851d400d27cba05bb0545533864
7M1L2Cv5025QeywNsdfPDK,Pearl Jam,Go - Remastered,3BSOiAas8BpJOii3kCPyjV,https://i.scdn.co/image/ab67616d00004851777344aba9d5b5785b4593a5
3bE5slaVEfaDreqARl6k4M,Pearl Jam,Yellow Ledbetter,1WJ3UbOi2QYGuRgXCc9FIV,https://i.scdn.co/image/ab67616d000048518df1fdc14be33eb2c991d60f
2D68wN3hwEZFdeui0c5Ar6,Pearl Jam,Retrograde,5bTixyz2GHx1YUqNUdzfut,https://i.scdn.co/image/ab67616d000048519be7966e92574b4641a82c17
1L94M3KIu7QluZe63g64rv,Pearl Jam,Alive,5B4PYA7wNN4WdEXdIJu58a,https://i.scdn.co/image/ab67616d00004851d400d27cba05bb0545533864
5u4ux8qOKS4fZiCoA0LcG9,The Who,Slip Kid,6CTiKdIgtmCJT7lKY0EYNK,https://i.scdn.co/image/ab67616d00004851cc9dafab65a051efcf19a9ef
4Wn57FuDoj3j3xB6pPwFFy,The Who,It's A Boy,3ZesvjQIvTxjOTiYu3xmUb,https://i.scdn.co/image/ab67616d0000485127da883239a71bf712062a8e
0M7tdKXvtrEk26j8nXFtvC,The Who,Getting In Tune,5MqyhhHbT13zsloD3uHhlQ,https://i.scdn.co/image/ab67616d00004851fe24dcd263c08c6dd84b6e8c
2EJo2k8xmQsA3E5VwTta7I,The Who,1921,5cT7ee1sy2oEbFalP4asS4,https://i.scdn.co/image/ab67616d0000485174ecb94bc3e5d851a39a0334
2daz5cSUMul4An2vCSERJC,The Who,Quadrophenia,2miMVTH3qNA49YD2BUaIWK,https://i.scdn.co/image/ab67616d00004851700f438bf4d4468092798a4c
0LN5gIsS5tQSmRzQrHSaTR,The Who,Eminence Front,46rjSfrOaPBPX8npn50l0A,https://i.scdn.co/image/ab67616d00004851daa48b4b3385808beb8eb5db
7m38dsADhs1aAbLUoaXdrT,The Who,I'm One,1H5ylmhlxpHsoKqNbCI9JC,https://i.scdn.co/image/ab67616d000048513e56c145133c03d8eebb1349
03eY6eU7XvvZ61ahRoWeeU,The Who,"Imagine A Man - Live At Wembley, UK / 2019",0ZM1dVIT9Yb2BtWDGM1ZXx,https://i.scdn.co/image/ab67616d000048518e0712f60fe2d4d4e7fd67c0
7B9F9nLxe7MZgZ68Jj86Fn,The Who,I Can See For Miles - Mono Version,2JyNDhGhp0hiizSPuUs0i9,https://i.scdn.co/image/ab67616d0000485134894946601823e27fc08538
5PKnZzkjs2y3WTbIYtv5Fq,The Who,Magic Bus - Mono Edit,0dHf3EzHyFV4s1JhOyCjGp,https://i.scdn.co/image/ab67616d00004851abef710700c2ff38ef1c463f
7u8Z9Y3VFMAELQT1nEchtL,The Who,Anyway Anyhow Anywhere - Stereo Version,6Oc6Ok1Oawu8lRkjmD4mXy,https://i.scdn.co/image/ab67616d0000485134658b1827b64a1d4d5a5ca9
123RhEzztpTieeEd13NexC,The Who,Pictures Of Lily,0NufsuTuf3U0BY0p6jFdxV,https://i.scdn.co/image/ab67616d0000485179707c30203f870776ff02d0
58RWYT5MGo8e4Y3WAZHh9g,The Who,You Better You Bet,2zLGQD3h1VG2tKzJCdAAyR,https://i.scdn.co/image/ab67616d000048511321857592dce3f0efa717ef
1YQWosTIljIvxAgHWTp7KP,The Dave Brubeck Quartet,Take Five,0nTTEAhCZsbbeplyDMIFuA,https://i.scdn.co/image/ab67616d0000485100ace5d3c5bffc123ef1eb51
5xRP5iyVdGglqlY4Vcjhkx,Nina Simone,Sinnerman,31pd81sWDaK2pP3ok5892z,https://i.scdn.co/image/ab67616d00004851df49506f74db624312118ca2
0aWMVrwxPNYkKmFthzmpRi,Miles Davis,Blue in Green (feat. John Coltrane & Bill Evans),4sb0eMpDn3upAFfyi4q2rw,https://i.scdn.co/image/ab67616d000048510ebc17239b6b18ba88cfb8ca
73TxYZd0lBCVRrHawrAglA,Aerosmith,Sweet Emotion,6As5aOEQjfxLIChIB3fQRD,https://i.scdn.co/image/ab67616d000048518cffbbb7fe8645a486a85ea9
2PzU4IB8Dr6mxV3lHuaG34,The Rolling Stones,(I Can't Get No) Satisfaction - Mono Version,2Q5MwpTmtjscaS34mJFXQQ,https://i.scdn.co/image/ab67616d0000485105c5be85b64eaff732f7cb0b
78lgmZwycJ3nzsdgmPPGNx,Led Zeppelin,Immigrant Song - Remaster,6P5QHz4XtxOmS5EuiGIPut,https://i.scdn.co/image/ab67616d0000485190a50cfe99a4c19ff3cbfbdb
1Ud6moTC0KyXMq1Oxfien0,The Rolling Stones,Sympathy For The Devil - 50th Anniversary Edition,6OHri5qNxwCdVSdyCslspd,https://i.scdn.co/image/ab67616d0000485144934a06d21864415376f5f2
77oU2rjC5XbjQfNe3bD6so,The Rolling Stones,Beast Of Burden - Remastered 1994,1Jv2AqzhgsduUik2p4k3cS,https://i.scdn.co/image/ab67616d0000485105c7aec05eabf142cc33b936
2aoo2jlRnM3A0NyLQqMN2f,Jimi Hendrix,All Along the Watchtower,5z090LQztiqh13wYspQvKQ,https://i.scdn.co/image/ab67616d00004851522088789d49e216d9818292
19Shlms2uTnOjIUg50TXzd,Fleetwood Mac,Never Going Back Again - 2004 Remaster,0BwWUstDMUbgq2NYONRqlu,https://i.scdn.co/image/ab67616d00004851e52a59a28efa4773dd2bfe1b
5MbXzXGbqobR8xPVPs8OXA,Simon & Garfunkel,The Only Living Boy in New York,0JwHz5SSvpYWuuCNbtYZoV,https://i.scdn.co/image/ab67616d00004851ba7fe7dd76cd4307e57dd75f
29HaKOpeLSYvqdFyEQSRdj,"Crosby, Stills, Nash & Young",Teach Your Children,5bHkK1X4WEOzNvRhehvOcb,https://i.scdn.co/image/ab67616d0000485106e00756085191abc01e4cf0
7uWFUpGuEfmxYeymkV95jn,Jim Croce,Time in a Bottle,0dZaHQ0OJlIyVrEuvnXmS9,https://i.scdn.co/image/ab67616d000048516c955079f53ae636e7bef0ee
6Qb7gtV6Q4MnUjSbkFcopl,Paul Simon,50 Ways to Leave Your Lover,4A366gjTrYQwmRtkTezF2W,https://i.scdn.co/image/ab67616d000048513879ef4375b97d2b58bf0768
2hitsKa8SthKhRJBXUHbIv,"Crosby, Stills, Nash & Young",Our House,5bHkK1X4WEOzNvRhehvOcb,https://i.scdn.co/image/ab67616d0000485106e00756085191abc01e4cf0
1H7gMYGykdtwZOV6s1N0by,The Beatles,Norwegian Wood (This Bird Has Flown) - Remastered 2009,50o7kf2wLwVmOTVYJOTplm,https://i.scdn.co/image/ab67616d00004851ed801e58a9ababdea6ac7ce4
70gbuMqwNBE2Y5rkQJE9By,Led Zeppelin,Going to California - Remaster,44Ig8dzqOkvkGDzaUof9lK,https://i.scdn.co/image/ab67616d00004851c8a11e48c91a982d086afc69
6Vcwr9tb3ZLO63F8DL8cqu,Bob Dylan,Tangled up in Blue,4WD4pslu83FF6oMa1e19mF,https://i.scdn.co/image/ab67616d0000485172ca15b8637acbc7d15ff5ba
4yeaLecWINnWGpO5BOd4Mn,Talking Heads,Wild Wild Life - 2005 Remaster,4LiLg6t10oOw8csXA1CQ0Y,https://i.scdn.co/image/ab67616d000048513b41840563e4b7823db5c306
03HUTPHpK8CJkBlIXTNvVL,Talking Heads,Mind - 2005 Remaster,1ErneCyxOnZ1KTiEcNmnjw,https://i.scdn.co/image/ab67616d00004851c64d2d4760962e4927527b2b
1i6N76fftMZhijOzFQ5ZtL,Talking Heads,Psycho Killer - 2005 Remaster,5eqcF7pWzHgWpGdEmHgeSN,https://i.scdn.co/image/ab67616d00004851e71708b667804f6241dd1a59
1Z0jkAvtK78wrDc5odDtdX,Talking Heads,Genius of Love (Tom Tom Club) - Live,4FR8Z6TvIsC56NLyNomNRE,https://i.scdn.co/image/ab67616d000048514436f2e7c93002ad0eb9716a
2hDMI3I7WGgHmP4EGAk7la,Talking Heads,Houses in Motion - 2005 Remaster,3AQgdwMNCiN7awXch5fAaG,https://i.scdn.co/image/ab67616d00004851e56fa8c916dc6ce419dcf557
